Depot,Fleet Number,Vehicle Registration Number,Vehicle Make,Vehicle Model,Vehicle Operator,is AC?,Service Type,Registration Date,Status
Vyasarpadi Depot,K5050,TN01BV3902,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5031,TN01BV3782,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5100,TN01BV3998,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5002,TN01BV3990,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5087,TN01BV3907,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5077,TN01BV3963,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5090,TN01BV3962,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5067,TN01BV3945,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5025,TN01BV3920,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5037,TN01BV3954,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5079,TN01BV3931,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5046,TN01BV3948,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5013,TN01BV3989,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5072,TN01BV4370,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5005,TN01BV3972,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5081,TN01BV3924,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5041,TN01BV4393,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5058,TN01BV3981,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5057,TN01BV3973,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5089,TN01BV4305,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5043,TN01BV3976,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5080,TN01BV3915,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5023,TN01BV4384,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5083,TN01BV3729,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5014,TN01BV3904,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5068,TN01BV3921,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5099,TN01BV3916,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5026,TN01BV4325,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5091,TN01BV3984,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5045,TN01BV4302,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5004,TN01BV4375,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5071,TN01BV4385,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5069,TN01BV3952,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5006,TN01BV4324,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5093,TN01BV4334,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5047,TN01BV4369,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5095,TN01BV4326,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5115,TN01BV4399,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5016,TN01BV4362,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5027,TN01BV4378,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5036,TN01BV4352,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5048,TN01BV4314,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5074,TN01BV3736,Switch,EV,OHM,No,Deluxe(EV),N/A,Active
Vyasarpadi Depot,K5059,TN01BV4396,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5015,TN01BV4342,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5060,TN01BV4366,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5070,TN01BV4357,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5082,TN01BV4339,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5101,TN01BV4388,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5103,TN01BV4395,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5114,TN01BV4390,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5102,TN01BV4308,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5104,TN01BV4350,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5112,TN01BV4341,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5116,TN01BV4320,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Vyasarpadi Depot,K5094,TN01BV4383,Switch,EV,OHM,No,Deluxe(EV),10-06-2025,Active
Chromepet-1 Depot,I2924,TN01N8858,Ashok Leyland,BS-3,MTC,No,Ordinary,01-03-2010,Active
Madhavaram Depot,J0189,TN01AN0504,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Madhavaram Depot,J0207,TN01AN0536,Ashok Leyland,BS-4,MTC,No,Ordinary,10-09-2012,Active
Madhavaram Depot,J1812,TN01AN3535,Ashok Leyland,BS-4,MTC,No,Deluxe,09-02-2020,Active
Madhavaram Depot,J1494,TN01AN2794,Ashok Leyland,BS-4,MTC,No,Deluxe,02-07-2019,Active
Madhavaram Depot,J0823,TN01AN1579,Ashok Leyland,BS-4,MTC,No,Deluxe,16-05-2016,Active
Madhavaram Depot,J0233,TN01AN0561,Ashok Leyland,BS-4,MTC,No,Small Bus (Express),21-11-2012,Active
Madhavaram Depot,J0638,TN01AN1265,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Madhavaram Depot,J0639,TN01AN1218,Tata,BS-4,MTC,No,Express,05-02-2016,Active
Madhavaram Depot,K0504,TN01AN4755,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Madhavaram Depot,K0522,TN01AN4884,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Madhavaram Depot,K0526,TN01AN4867,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Madhavaram Depot,K0506,TN01AN4865,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Madhavaram Depot,J0169,TN01AN0514,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Madhavaram Depot,K0311,TN01AN4826,Ashok Leyland,BS-6,MTC,No,Ordinary,22-10-2024,Active
Madhavaram Depot,K0316,TN01AN4739,Ashok Leyland,BS-6,MTC,No,Ordinary,22-10-2024,Active
Madhavaram Depot,K0315,TN01AN4810,Ashok Leyland,BS-6,MTC,No,Ordinary,14-12-2024,Active
Madhavaram Depot,J0784,TN01AN1523,Ashok Leyland,BS-4,MTC,No,Ordinary,01-05-2016,Active
Madhavaram Depot,J1574,TN01AN3036,Ashok Leyland,BS-4,MTC,No,Ordinary,12-08-2019,Active
Madhavaram Depot,J1575,TN01AN2965,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Madhavaram Depot,J0788,TN01AN1525,Ashok Leyland,BS-4,MTC,No,Ordinary,01-05-2016,Active
Madhavaram Depot,I3327,TN01N9636,Ashok Leyland,BS-4,MTC,No,Ordinary,19-04-2011,Active
Thiyagaraya Nagar Depot,J0579,TN01AN1456,Tata,BS-4,MTC,No,Ordinary,31-03-2016,Active
Poonamallee Depot,K0615,TN01AN5097,Ashok Leyland,BS-6,MTC,No,Deluxe,N/A,Active
Poonamallee Depot,K0205,TN01AN4408,Ashok Leyland,BS-6,MTC,No,Ordinary,23-06-2019,Active
Saidapet Depot,J2110,TN01AN4005,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Central Depot,J1456,TN01AN2723,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Saidapet Depot,J2109,TN01AN3953,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Kalaignar Nagar Depot,J1626,TN01AN3078,Tata,BS-4,MTC,No,Deluxe,24-09-2019,Active
Chromepet-2 Depot,J0986,TN01AN1941,Ashok Leyland,BS-4,MTC,No,Deluxe,31-03-2019,Active
Avadi Depot,J1081,TN01AN2148,Ashok Leyland,BS-4,MTC,No,Deluxe,01-05-2019,Active
Padiyanallur Depot,J2004,TN01AN3920,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Padiyanallur Depot,J2052,TN01AN3840,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Padiyanallur Depot,J1487,TN01AN2754,Ashok Leyland,BS-4,MTC,No,Ordinary,02-07-2019,Active
Avadi Depot,J0686,TN01AN1391,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Padiyanallur Depot,J1183,TN01AN2326,Ashok Leyland,BS-4,MTC,No,Deluxe,06-05-2019,Active
Padiyanallur Depot,J0156,TN01AN0166,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Padiyanallur Depot,J2062,TN01AN3892,Ashok Leyland,BS-4,MTC,No,Deluxe,22-03-2020,Active
Alandur Depot,J0750,TN01AN1697,Tata,BS-4,MTC,No,Ordinary,20-09-2016,Active
Alandur Depot,J0665,TN01AN1350,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Alandur Depot,J0271,TN01AN0681,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Alandur Depot,J0709,TN01AN1399,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Alandur Depot,J0699,TN01AN1380,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Alandur Depot,J0652,TN01AN1333,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Alandur Depot,J0602,TN01AN1237,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Alandur Depot,J0698,TN01AN1393,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Alandur Depot,J0606,TN01AN1299,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Padiyanallur Depot,J1230,TN01AN2228,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Padiyanallur Depot,J1925,TN01AN3884,Ashok Leyland,BS-4,MTC,No,Deluxe,17-03-2020,Active
Alandur Depot,K0410,TN01AN4647,Ashok Leyland,BS-6,MTC,No,Deluxe,07-09-2016,Active
Alandur Depot,J0733,TN01AN1656,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Avadi Depot,J0623,TN01AN1269,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Avadi Depot,J0620,TN01AN1267,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Avadi Depot,J0619,TN01AN1211,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Avadi Depot,J0621,TN01AN1244,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Saidapet Depot,J0924,TN01AN1874,Ashok Leyland,BS-4,MTC,No,Ordinary,03-01-2019,Active
Avadi Depot,J0332,TN01AN0783,Tata,BS-4,MTC,No,Small Bus (Express),18-02-2014,Active
Avadi Depot,J0339,TN01AN0766,Tata,BS-4,MTC,No,Small Bus (Express),18-02-2014,Active
Avadi Depot,J0624,TN01AN1235,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Avadi Depot,J0622,TN01AN1301,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Avadi Depot,J0672,TN01AN1359,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Poonamallee Depot,J1461,TN01AN2729,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Saidapet Depot,K0370,TN01AN4644,Ashok Leyland,BS-6,MTC,No,Deluxe,19-06-2019,Active
Saidapet Depot,J1533,TN01AN2876,Ashok Leyland,BS-4,MTC,No,Ordinary,11-07-2019,Active
Ennore Depot,J0218,TN01AN0579,Ashok Leyland,BS-4,MTC,No,Ordinary,21-11-2012,Active
Padiyanallur Depot,J1010,TN01AN2211,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Padiyanallur Depot,J0960,TN01AN1867,Ashok Leyland,BS-4,MTC,No,Deluxe,03-01-2019,Active
Padiyanallur Depot,J0953,TN01AN1856,Ashok Leyland,BS-4,MTC,No,Deluxe,03-01-2019,Active
Ennore Depot,J1360,TN01AN2649,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Saidapet Depot,J1096,TN01AN2288,Ashok Leyland,BS-4,MTC,No,Deluxe,07-05-2019,Active
Saidapet Depot,J0922,TN01AN1928,Ashok Leyland,BS-4,MTC,No,Ordinary,03-01-2019,Active
Kalaignar Nagar Depot,J1700,TN01AN3414,Tata,BS-4,MTC,No,Ordinary,08-12-2019,Active
Kalaignar Nagar Depot,J0713,TN01AN1495,Tata,BS-4,MTC,No,Deluxe,17-04-2016,Active
Kalaignar Nagar Depot,J0723,TN01AN1587,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Kalaignar Nagar Depot,J0658,TN01AN1325,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Kalaignar Nagar Depot,J0659,TN01AN1329,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Kalaignar Nagar Depot,J0289,TN01AN0691,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Kalaignar Nagar Depot,J0314,TN01AN0770,Tata,BS-4,MTC,No,Small Bus (Express),18-02-2014,Active
Kalaignar Nagar Depot,J0253,TN01AN0722,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Kalaignar Nagar Depot,J0349,TN01AN0740,Tata,BS-4,MTC,No,Small Bus (Express),18-02-2014,Active
Kalaignar Nagar Depot,J0666,TN01AN1353,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Kalaignar Nagar Depot,J0312,TN01AN0802,Tata,BS-4,MTC,No,Small Bus (Express),18-02-2014,Active
Kalaignar Nagar Depot,J0634,TN01AN1240,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Kalaignar Nagar Depot,J0635,TN01AN1282,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Kalaignar Nagar Depot,J0263,TN01AN0717,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Kalaignar Nagar Depot,J0656,TN01AN1316,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Kalaignar Nagar Depot,J0273,TN01AN0706,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Kalaignar Nagar Depot,J0279,TN01AN0712,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Kalaignar Nagar Depot,J0615,TN01AN1266,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Kalaignar Nagar Depot,J0657,TN01AN1328,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Thiyagaraya Nagar Depot,J0347,TN01AN0793,Tata,BS-4,MTC,No,Small Bus (Express),18-02-2014,Active
Adambakkam Depot,J1348,TN01AN2632,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Adambakkam Depot,J1158,TN01AN2151,Ashok Leyland,BS-4,MTC,No,Ordinary,02-05-2019,Active
Kalaignar Nagar Depot,J0758,TN01AN1711,Tata,BS-4,MTC,No,Deluxe,20-09-2016,Active
Annanagar East Depot,J1295,TN01AN2513,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Annanagar East Depot,J0183,TN01AN0501,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Thiruvanmiyur Depot,J0991,TN01AN2567,Ashok Leyland,BS-4,MTC,No,Deluxe,24-06-2019,Active
Annanagar East Depot,J1255,TN01AN2427,Ashok Leyland,BS-4,MTC,No,Deluxe,20-05-2019,Active
Kalaignar Nagar Depot,J0757,TN01AN1716,Tata,BS-4,MTC,No,Ordinary,04-10-2016,Active
Kalaignar Nagar Depot,J0742,TN01AN1658,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Kalaignar Nagar Depot,J0523,TN01AN1264,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Annanagar East Depot,J2068,TN01AN3793,Ashok Leyland,BS-4,MTC,No,Deluxe,12-03-2020,Active
Ambathur Depot,J1103,TN01AN2156,Ashok Leyland,BS-4,MTC,No,Deluxe,06-05-2019,Active
Kalaignar Nagar Depot,J0720,TN01AN1578,Tata,BS-4,MTC,No,Deluxe,17-05-2016,Active
Kalaignar Nagar Depot,J0715,TN01AN1506,Tata,BS-4,MTC,No,Deluxe,01-05-2016,Active
Kalaignar Nagar Depot,J0721,TN01AN1685,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Kalaignar Nagar Depot,J0724,TN01AN1669,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Kalaignar Nagar Depot,J0537,TN01AN1294,Tata,BS-4,MTC,No,Ordinary,05-02-2016,Active
Alandur Depot,J0734,TN01AN1683,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Alandur Depot,J0731,TN01AN1680,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Alandur Depot,J0729,TN01AN1617,Tata,BS-4,MTC,No,Ordinary,07-09-2016,Active
Semmenchery Depot,I3378,TN01N9724,Ashok Leyland,BS-4,MTC,No,Ordinary,08-08-2011,Active
Semmenchery Depot,J1319,TN01AN2623,Ashok Leyland,BS-4,MTC,No,Ordinary,24-06-2019,Active
Adambakkam Depot,J1532,TN01AN2874,Ashok Leyland,BS-4,MTC,No,Ordinary,11-07-2019,Active
Tondiarpet-2 Depot,K0782,TN01AN5159,Ashok Leyland,BS-6,MTC,No,Deluxe,04-06-2025,Active
Thiruvanmiyur Depot,J0326,TN01AN0756,Tata,BS-4,MTC,No,Small Bus,18-02-2014,Active
Iyyappanthangal Depot,J0338,TN01AN0748,Tata,BS-4,MTC,No,Small Bus,18-02-2014,Active
Alandur Depot,J0290,TN01AN0689,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Alandur Depot,J0258,TN01AN0690,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Alandur Depot,K0550,TN01AN5007,Ashok Leyland,BS-6,MTC,No,Deluxe,07-02-2016,Active
Alandur Depot,J0655,TN01AN1326,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Alandur Depot,J0695,TN01AN1405,Tata,BS-4,MTC,No,Small Bus (Express),29-02-2016,Active
Tambaram Depot,J1661,TN01AN3253,Ashok Leyland,BS-4,MTC,No,Ordinary,20-10-2019,Active
Kannagi Nagar Depot,J1184,TN01AN2280,Ashok Leyland,BS-4,MTC,No,Deluxe,06-05-2019,Active
Adyar Depot,K0292,TN01AN4820,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Adyar Depot,K0291,TN01AN4741,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Adyar Depot,J1758,TN01AN3471,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1757,TN01AN3487,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1746,TN01AN3511,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Adyar Depot,J1336,TN01AN2635,Ashok Leyland,BS-4,MTC,No,Deluxe,25-06-2019,Active
Adyar Depot,I3345,TN01N9657,Ashok Leyland,BS-4,MTC,No,Ordinary,12-05-2011,Active
Adyar Depot,I1044,TN01N5080,Ashok Leyland,BS-3,MTC,No,Ordinary,26-12-2007,Active
Adambakkam Depot,K0293,TN01AN4806,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Semmenchery Depot,I3383,TN01N9700,Ashok Leyland,BS-4,MTC,No,Ordinary,08-08-2011,Active
Semmenchery Depot,I3385,TN01N9708,Ashok Leyland,BS-4,MTC,No,Ordinary,08-08-2011,Active
Semmenchery Depot,J0141,TN01AN0244,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Semmenchery Depot,I3359,TN01N9668,Ashok Leyland,BS-4,MTC,No,Ordinary,31-05-2011,Active
Semmenchery Depot,J0174,TN01AN0495,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Semmenchery Depot,I3343,TN01N9653,Ashok Leyland,BS-4,MTC,No,Ordinary,09-05-2011,Active
Semmenchery Depot,J0177,TN01AN0478,Ashok Leyland,BS-4,MTC,No,Ordinary,04-09-2012,Active
Semmenchery Depot,J0869,TN01AN1644,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Semmenchery Depot,J0871,TN01AN1666,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Semmenchery Depot,J0883,TN01AN1614,Ashok Leyland,BS-4,MTC,No,Ordinary,07-09-2016,Active
Semmenchery Depot,J1204,TN01AN2048,Ashok Leyland,BS-4,MTC,No,Deluxe,22-04-2019,Active
Semmenchery Depot,J1276,TN01AN2489,Ashok Leyland,BS-4,MTC,No,Ordinary,19-06-2019,Active
Semmenchery Depot,K0289,TN01AN4763,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Semmenchery Depot,K0290,TN01AN4828,Ashok Leyland,BS-6,MTC,No,Ordinary,N/A,Active
Semmenchery Depot,I1079,TN01N5133,Ashok Leyland,BS-3,MTC,No,Ordinary,26-12-2007,Active
Tondiarpet-1 Depot,J1437,TN01AN2715,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Tondiarpet-1 Depot,J0102,TN01AN0193,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Tondiarpet-1 Depot,J1549,TN01AN2983,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Tondiarpet-1 Depot,J0786,TN01AN1534,Ashok Leyland,BS-4,MTC,No,Ordinary,08-05-2016,Active
Tondiarpet-1 Depot,J0650,TN01AN1318,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Tondiarpet-1 Depot,J0660,TN01AN1321,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Tondiarpet-1 Depot,J0683,TN01AN1386,Tata,BS-4,MTC,No,Small Bus,29-02-2016,Active
Tondiarpet-1 Depot,J1679,TN01AN3306,Ashok Leyland,BS-4,MTC,No,Ordinary,01-12-2019,Active
Tondiarpet-1 Depot,J1550,TN01AN3040,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Tondiarpet-1 Depot,J1260,TN01AN2381,Ashok Leyland,BS-4,MTC,No,Ordinary,20-05-2019,Active
Tondiarpet-1 Depot,J1674,TN01AN3290,Ashok Leyland,BS-4,MTC,No,Ordinary,31-10-2019,Active
Tondiarpet-1 Depot,J0814,TN01AN1563,Ashok Leyland,BS-4,MTC,No,Ordinary,16-05-2016,Active
Tondiarpet-1 Depot,J1582,TN01AN3028,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Tondiarpet-1 Depot,J0853,TN01AN1789,Ashok Leyland,BS-4,MTC,No,Ordinary,18-07-2016,Active
Tondiarpet-1 Depot,J2037,TN01AN3763,Ashok Leyland,BS-4,MTC,No,Express,16-03-2020,Active
Tondiarpet-1 Depot,J0123,TN01AN0216,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Tondiarpet-1 Depot,J0124,TN01AN0210,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Tondiarpet-1 Depot,J0147,TN01AN0185,Ashok Leyland,BS-4,MTC,No,Ordinary,17-06-2012,Active
Tondiarpet-1 Depot,J1583,TN01AN3088,Ashok Leyland,BS-4,MTC,No,Ordinary,07-08-2019,Active
Tondiarpet-1 Depot,J0787,TN01AN1532,Ashok Leyland,BS-4,MTC,No,Ordinary,08-05-2016,Active
Ambathur Depot,J0631,TN01AN1289,Tata,BS-4,MTC,No,Small Bus (Express),05-02-2016,Active
Ambathur Depot,J0654,TN01AN1327,Tata,BS-4,MTC,No,Small Bus (Express),07-02-2016,Active
Ambathur Depot,J0262,TN01AN0694,Tata,BS-4,MTC,No,Small Bus (Express),21-10-2013,Active
Ambathur Depot,K0394,TN01AN4533,Ashok Leyland,BS-6,MTC,No,Deluxe,23-06-2019,Active
Ennore Depot,J0114,TN01AN0180,Ashok Leyland,BS-4,MTC,No,Deluxe,17-06-2012,Active
Ennore Depot,J0780,TN01AN1510,Ashok Leyland,BS-4,MTC,No,Ordinary,01-05-2016,Active
Ennore Depot,J0799,TN01AN1553,Ashok Leyland,BS-4,MTC,No,Ordinary,16-05-2016,Active
Ennore Depot,J1963,TN01AN3874,Ashok Leyland,BS-4,MTC,No,Ordinary,22-03-2020,Active
Ennore Depot,J1867,TN01AN3697,Ashok Leyland,BS-4,MTC,No,Deluxe,02-03-2020,Active
Kilambakkam Depot,J1471,TN01AN2671,Ashok Leyland,BS-4,MTC,No,Ordinary,27-06-2019,Active
Kilambakkam Depot,J1472,TN01AN2673,Ashok Leyland,BS-4,MTC,No,Deluxe,27-06-2019,Active
Kilambakkam Depot,J1402,TN01AN2896,Ashok Leyland,BS-4,MTC,No,AC,18-07-2019,Active
Kilambakkam Depot,J1756,TN01AN3519,Ashok Leyland,BS-4,MTC,Yes,AC,27-01-2020,Active
Kilambakkam Depot,J1214,TN01AN2068,Ashok Leyland,BS-4,MTC,No,AC,01-05-2019,Active
Kilambakkam Depot,J1265,TN01AN2406,Ashok Leyland,BS-4,MTC,No,AC,20-05-2019,Active
Kilambakkam Depot,J1108,TN01AN2316,Ashok Leyland,BS-4,MTC,No,Ordinary,08-05-2019,Active
Kilambakkam Depot,J1738,TN01AN3435,Ashok Leyland,BS-4,MTC,Yes,Ordinary,19-01-2020,Active
Kilambakkam Depot,K0147,TN01AN4187,Ashok Leyland,BS-6,MTC,No,Deluxe,19-06-2019,Active
Kilambakkam Depot,J1285,TN01AN2460,Ashok Leyland,BS-4,MTC,No,Deluxe,19-06-2019,Active
Chromepet-1 Depot,J0630,TN01AN1238,Tata,BS-4,MTC,No,Small Bus,05-02-2016,Active
